Key,Vote,Reason,Code,DOI,Title
KASI8Z78,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-031-70924-1_1,Assessing Cybersecurity Threats: The Application of NLP in Advanced Threat Intelligence Systems
DWS5GEVR,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-65894-5_16,Assessing Trustworthy Artificial Intelligence of Voice-Enabled Intelligent Assistants for the Operator 5.0
8ZD6ZEUJ,EXCLUDE,"The study focuses on the creation of a named entity recognition dataset for cyber-attack attribution and evaluates traditional NLP methods. Although it discusses the potential of Large Language Models, it does not propose or evaluate an LLM-based approach for threat detection or attribution.",EC2,10.1007/978-981-96-0576-7_20,AttackER: Towards Enhancing Cyber-Attack Attribution with a Named Entity Recognition Dataset
JLM92P63,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-032-02853-2_20,Attackers Leveraging AI: Challenges and Countermeasures
87JTC77D,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC4, EC2",10.1007/s44230-025-00103-8,Augmented Intelligence Framework for Human–Artificial Intelligence Teaming in Cybersecurity
8AJ3TTFM,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-05681-8_13,Augmented Reality-Based Human-AI Remote Collaboration Model for Industry 5.0
593U9TQS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-032-06170-6_2,Auto Adaptive Fuzzy Logic Powered IoT Phishing Detection Engine*
JW6ZXXTL,EXCLUDE,"Justificativa:

GERAÇÃO de modelos de ameaças, não DETECÇÃO
Similar a NETLAM (geração de Trojans)
Threat modeling ≠ threat detection
Cria representações para análise de risco, não detecta ataques reais.",,10.1007/978-3-031-89350-6_9,Automated Attack Tree Generation Using Artificial Intelligence and Natural Language Processing
HFNJIUIZ,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10515-025-00540-6,Automated detection of affected libraries from vulnerability reports
EZZCWEDL,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-82703-7_8,Automated Flaw Detection for Industrial Robot RESTful Service
GIWDEML8,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-82031-1_22,Automated Penetration Testing Using Generative Artificial
EWTVN27Q,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-89350-6_11,Automated Risk Assessment of Shell-Based Attacks Using a LLM
JHBICHDP,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10515-024-00462-9,Automated system-level testing of unmanned aerial systems
X97DTD6B,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10515-025-00551-3,Automatic Code Generation Techniques: A Systematic Literature Review
HU3744EB,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-93418-6_15,Automatic Detection of AI-Generated Text from LLMs Using Feature-Driven Transformer Networks
HVAKE9PI,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/978-3-031-78338-8_14,Automatic Extraction and Formalization of Temporal Requirements from Text: A Survey
Q9Y2E7J5,EXCLUDE,"The study proposes a deep learning approach for binary vulnerability detection using CodeBERT embeddings and BiLSTM models. Although transformer-based embeddings are employed, the work does not utilize or investigate Large Language Models for threat detection, thus failing to meet the inclusion criteria.",EC2,10.1007/978-981-96-4566-4_11,Automatic Software Vulnerability Detection in Binary Code
H87PKIL2,EXCLUDE,"Justificativa:

Foca em EXTRACTION, não DETECTION
NER para extrair entidades, não classificar ameaças
Similar a PhishCoder (caso 8 anterior) - feature extraction
Output: palavras/termos extraídos, não ""threat detected""
IC1 foca em ""threat DETECTION tasks"".",,10.1007/978-3-031-25460-4_37,Automation of Vulnerability Information Extraction Using Transformer-Based Language Models
GJ6T3TPJ,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1007/s11432-024-4351-3,Backdoor threats in large language models—a survey
92MKARBI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-16078-3_58,Bag-of-Words Similarity in eXplainable AI
6Y5Z3C87,EXCLUDE,"Although transformer-based models such as BERT and DistilBERT are sometimes referred to as language models, in this study we distinguish Large Language Models (LLMs) as generative, instruction-following models capable of reasoning and prompt-based inference.",EC1,10.1007/978-3-031-87719-3_2,BaitBlock: Hybrid AI-Approach for Phishing Detection Across Communication Platforms
UB8NWT5W,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s40593-024-00439-5,Barriers to and Opportunities for the Adoption of Generative Artificial Intelligence in Higher Education in the Global South: Insights from Sri Lanka
ZXRDJR46,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00170-025-15443-9,Barriers to implementing Industry 4.0: perceptions of professionals in the Brazilian cement industry
5GTQUZSJ,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s42044-025-00310-3,BEHSMD: enhanced Handle System through blockchain to secure social media data
C6ALFIZG,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10922-024-09831-x,"Benchmarking Large Language Models for Log Analysis, Security, and Interpretation"
XCAJ96AW,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-77731-8_13,Benchmarking Out of the Box Open-Source LLMs for Malware Detection Based on API Calls Sequences
C37QL968,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",,10.1186/s13635-025-00191-w,BERT-based network for intrusion detection system
PSA2UTAP,EXCLUDE,"""BERT contextual features → 7 ML classifiers"". Abstract explícito: features ""are passed to"" ML models.",,10.1007/978-3-031-87775-9_22,BERT-Powered Malware Detection with Potential Regional and Contextual Features
AYPRAKE3,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-981-99-6222-8_36,BertHTLG: Graph-Based Microservice Anomaly Detection Through Sentence-Bert Enhancement
Z4U5ZZEY,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-981-97-8795-1_4,BertTab: Table Learning with Feature Descriptions and Context
36GFHZP6,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-030-70866-5_1,Better Anomaly Detection for Access Attacks Using Deep Bidirectional LSTMs
TSPV6TXW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-025-02419-2,Beyond accidents and misuse: decoding the structural risk dynamics of artificial intelligence
LGQVWNGH,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s00521-024-10833-8,Beyond administrative reports: a deep learning framework for classifying and monitoring crime and accidents leveraging large-scale online news
IWMM28VE,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-97-5791-6_15,Beyond Copy–Pasting—Contextualizing LLMs for Secure Code Generation
QHZPHFV5,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s42979-024-02935-w,Bias in X (Twitter) and Telegram Based Intelligence Analysis: Exploring Challenges and Potential Mitigating Roles of AI
Y3TZ87QK,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC2",10.1186/s40537-025-01192-9,"Big Data Analytics in IoT, social media, NLP, and information security: trends, challenges, and applications"
LJEBT232,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10586-024-04306-9,Big-IDS: a decentralized multi agent reinforcement learning approach for distributed intrusion detection in big data networks*
49J2GQQL,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10586-025-05797-w,Blockchain-based fraud detection: A systematic review of Ethereum network applications
6KEJNT7Z,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1038/s41598-025-13809-3,Blockchain-based shop floor control system for small and medium-sized enterprise evolution to industry 4.0
ZDZ7KE52,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-1414-1_1,Blockchain-Enabled Large Language Models for Prognostics and Health Management Framework in Industrial Internet of Things
M4JMAY65,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-981-96-8298-0_27,Bot Wars Evolved: Orchestrating Competing LLMs in a Counterstrike Against Phone Scams
5NZLZC98,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-13109-6_21,Breaking the Latency Barrier: Real-Time Incremental Community Detection with Live Graph Data on a Unified Graph Database Framework
JK9B5WBD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s40866-025-00319-4,Bridging the Gap in Nanogrid Load Forecasting: The Drahi-X Dataset and a Standardized Benchmarking Framework
UKC8UHTD,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s11416-024-00544-y,Building a business email compromise research dataset with large language models
WVVBS96Q,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11227-022-04487-3,Building a speech recognition system with privacy identification information based on Google Voice for social robots
FL3WWXCK,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-82065-6_6,Building Digital Twins from the Unseen: Leveraging Similar Workflows to Protect IoT-Equipped Infrastructures
GVR72EQA,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11023-025-09753-w,"Building Symbiotic Artificial Intelligence: Reviewing the AI Act for a Human-Centred, Principle-Based Framework"
DXZGEVM2,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s00146-025-02698-9,"Building trust in the generative AI era: a systematic review of global regulatory frameworks to combat the risks of mis-, dis-, and mal-information"
MDFHFG2Q,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1007/s13218-025-00891-y,Business Process Management and Artificial Intelligence
7W4RIFIV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s11390-021-0263-x,Byte Frequency Based Indicators for Crypto-Ransomware Detection from Empirical Analysis
TNSSMPCN,EXCLUDE,"LLM embeddings → outro modelo classifica"" | ""classification algorithms are (i) LOA-LSTM, (ii) HO-GRU and (iii) MOA-BiLSTM which are used for REP classification based on tokenized text""
BERT/T5: tokenização
LSTM/GRU: classificação.",IC2,10.1038/s41598-025-06530-8,Cacography based Ransomware Email Phishing Attack Prevention using Language Pack Tuned Transformer Language Model
BMDRB6NC,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-73709-1_12,Can AI Help with the Formalization of Railway Cybersecurity Requirements?
8L937RPW,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1631/FITEE.2500285,Can large language models effectively process and execute financial trading instructions?
IV8XC2TG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-82362-6_31,Canary in the Coal Mine: Identifying Cyber Threat Trends Through Topic Mining – Stack Overflow Case Study
MGG2PXSI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11548-024-03128-9,"CARS 2024—Computer Assisted Radiology and Surgery Proceedings of the 38th International Congress and Exhibition Barcelona, Spain, June 18–21, 2024"
6DBJ68CD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-030-39303-8_17,Catching the Phish: Detecting Phishing Attacks Using Recurrent Neural Networks (RNNs)
VNB6AE2D,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1186/s13677-020-00200-y,Categorizing Malware via A Word2Vec-based Temporal Convolutional Network Scheme
8IJJWYKD,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC1,10.1007/s10994-025-06855-5,Causality from bottom to top: a survey
IHLRS9PI,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1007/978-3-032-09694-4_4,CEKER: A Generalizable LLM Framework for Literature Analysis with a Case Study in Unikernel Security
9UUELUHJ,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10462-023-10651-9,Challenges and future in deep learning for sentiment analysis: a comprehensive review and a proposed novel hybrid approach
S8G6Z79R,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-08614-3_15,Challenges and Limitations of Leveraging LLMs for Anomaly Detection: Insights from a Manufacturing Case Study
Y8ESKGT8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-89889-1_35,Challenges and Opportunities of AI in Cyber Defense
MDHC6I2D,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s11135-025-02209-4,Challenging Big Data for studying gender-based violence: a methodological proposal
KGEWMW23,EXCLUDE,"The study does not address the application of LLMs to threat detection; instead, it focuses on vulnerabilities, data poisoning attacks, and adversarial behavior in multimodal and multitask LLMs (MMLLMs). Therefore, it fails to meet IC1 and IC2.",EC1,10.1007/s10796-025-10656-5,Characterizing Cross-Contamination on Multitask Multimodal Large Language Models*
UQWMCVXR,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.","EC1, EC4",10.1007/s11218-025-10080-2,"Chat or cheat? Academic dishonesty, risk perceptions, and ChatGPT usage in higher education students"
XPDH87ZS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-981-97-4149-6_16,ChatApsit: A Generative AI-Based Comprehensive Web Framework for an Educational Institute
5WM9MSJD,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-38530-8_33,Chatbots: A Framework for Improving Information Security Behaviours using ChatGPT
6C2JMNKC,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/s43681-025-00672-1,ChatGPT and ethics in healthcare facilities: an overview and innovations in technical efficiency analysis
VNWIBF2L,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1186/s40594-023-00452-5,ChatGPT and its ethical implications for STEM research and higher education: a media discourse analysis
UEA6B5IZ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10586-023-04124-5,"Chatgpt for cybersecurity: practical applications, challenges, and future directions"
PLRXC9SQ,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s10639-023-12256-9,ChatGPT in education: a discourse analysis of worries and concerns on social media
LGFXJVGS,EXCLUDE,"Although the study employs Large Language Models (ChatGPT), it focuses on the synthesis and evaluation of attack trees as a support tool for threat modeling rather than on threat detection tasks (e.g., detection, classification, or alerting). Therefore, it does not meet IC1 or IC2.",EC1,10.1007/978-981-99-7969-1_18,ChatGPT Knows Your Attacks: Synthesizing Attack Trees Using LLMs
2TEBQGQ9,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/s12559-024-10285-1,"ChatGPT Needs SPADE (Sustainability, PrivAcy, Digital divide, and Ethics) Evaluation: A Review"
32LSUEL6,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-3774-4_3,ChatGPT Through the Users’ Eyes: Sentiment Analysis of Privacy and Security Issues
CRDR99A3,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10805-024-09543-6,ChatGPT Unveiled: Understanding Perceptions of Academic Integrity in Higher Education - A Qualitative Approach
JQSGSZR4,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/978-3-031-88762-8_20,ChatGPT: A Review of Language Models for Conversational AI
A4SEVJNF,INCLUDE,"The study directly applies Large Language Models (GPT-4) to a cybersecurity threat detection task (phishing email detection) and presents a clear research contribution with empirical validation, fully satisfying IC1 and IC2 without violating any exclusion criteria.","IC1, IC2",10.1007/978-3-031-94455-0_14,ChatSpamDetector: Leveraging Large Language Models for Effective Phishing Email Detection
28BEK5JD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10639-025-13705-3,CheatGuard: A cybersecurity inspired anti-cheating platform for higher education
SJID7DWZ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1038/s41598-025-04252-5,Chinese crop diseases and pests named entity recognition based on variational information bottleneck and feature enhancement
CU57E6YW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s11042-023-15538-z,"Classification of cyberbullying messages using text, image and audio in social networks: a deep learning approach"
5YCPZSAS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s40747-024-01413-3,Clip-GCN: an adaptive detection model for multimodal emergent fake news domains
SL36HWAQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10845-025-02625-1,COGNIMAN Digital Twin Architecture for Flexible Manufacturing
ZL4HWDYC,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10796-025-10609-y,Cognitive Impacts of Explainable AI in Cybersecurity Incident Response: Challenges and Propositions*
ZIMDH6BW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-030-79942-7_13,COLIEE 2020: Methods for Legal Document Retrieval and Entailment
9I8RIUJQ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s00146-025-02805-w,"Collaborating with generative AI: a review of models, applications and challenges"
HYI5R959,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s41471-025-00208-7,Collecting and Analyzing User-Generated Content for Decision Support in Marketing Management: An Overview of Methods and Use Cases
3VA5AXWX,EXCLUDE,"While the study addresses an important cybersecurity threat detection task (malicious domain detection) and employs Transformer-inspired deep learning techniques, it does not explicitly apply Large Language Models (LLMs) as defined by the review protocol. Therefore, it fails to meet IC1 and IC2 and is excluded under EC2.",EC2,10.1007/s12083-025-02036-2,Combating evolving threats: A robust malicious domain detection framework for distributed networks
A777DIUV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11301-025-00551-3,Combined use of web scraping and AI-based models for business applications: research evolution and future trends
GTZC5EJP,EXCLUDE,"Although the study employs LLMs (BERT-based embeddings) within the cybersecurity domain, it focuses on knowledge graph enrichment and thesaurus construction rather than on cyber threat detection tasks. Therefore, it fails to meet IC1 and IC2 and is excluded under EC2.",EC2,10.1007/978-3-031-85386-9_11,Combining Knowledge Graph and LLM to Extract Thesaural Relationship and Concepts on Cybersecurity
6SUTGLAB,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-96-0573-6_14,Combining Uncensored and Censored LLMs for Ransomware Generation
DNCUU5PD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-10078-9_10,Community Detection in a Web Discussion Forum During Social Unrest Events
7XZN7PWI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s13347-021-00474-3,Companies Committed to Responsible AI: From Principles towards Implementation and Regulation?
BDBGPFTQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-99-5166-6_52,Comparative Analysis of Various Machine Learning Algorithms to Detect Cyberbullying on Twitter Dataset
9B56XNAT,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC2, EC1",10.1007/978-981-96-3105-6_22,Comparative Study of NLP Tools for the Detection of Cyber Bullying
LZ22Q77F,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10693-023-00413-7,Competition and Innovation in the Financial Sector: Evidence from the Rise of FinTech Start-ups
3SIUT2CZ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC2, EC1",10.1007/978-3-031-78110-0_18,Composite Concept Extraction Through Backdooring
YWKQDTNQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC2, EC1",10.1007/978-981-96-4503-9_11,Comprehensive Analysis of Scenario Matching Techniques in Cyberspace Security
UIAEHJ8Z,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10586-024-04515-2,Comprehensive framework for implementing blockchain-enabled federated learning and full homomorphic encryption for chatbot security system
Q85JLAYK,EXCLUDE,"While the paper applies language models in the cybersecurity domain, it focuses on vulnerability aspect extraction and information enrichment, not on cyber threat detection tasks. Therefore, it fails to meet IC1 and IC2 and is excluded under EC2.",EC2,10.1007/s10489-023-05262-4,Comprehensive vulnerability aspect extraction
BQLDB3RM,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-95-3537-8_14,Construction and Application of Vulnerability Intelligence Ontology Under Vulnerability Management Perspective
BHEPSPCU,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",IC2,10.1007/978-3-032-08067-7_9,contrastBERT: Behavioral Anomaly Detection for Malware Using Contrastive Learning
4PXAQKSW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-96-7517-3_34,Conversational AI-Driven DNN Model for Cyberattack Detection and Mitigation in Industrial IoT Networks
VIDZ95P3,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-981-95-3001-4_4,CoTSentry: Advanced Network Attack Detection with Chain-of-Thought Reasoning
DPYA7JUL,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-91481-2_12,Countering Generative AI-Driven Social Engineering and Phishing: A Threat Modeling and Cybersecurity Awareness Framework
2ZYWDZ48,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s13272-025-00870-x,CPS prototype development for AI-based scenario adaptation in flight simulator training
J5DN3AW8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-48888-7_30,Creating a Protected Virtual Learning Space: A Comprehensive Strategy for Security and User Experience in Online Education
TWJWAMQZ,EXCLUDE,"The study addresses adversarial attacks on ML-based malware detectors using reinforcement learning, without employing or analyzing Large Language Models for threat detection.","EC1, EC2",10.1007/s11416-024-00516-2,Creating valid adversarial examples of malware
3K7SDIZW,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s44186-024-00263-4,Cross-industry thematic analysis of generative AI best practices: applications and implications for surgical education and training
K4MBHGNI,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1038/s41598-024-53124-x,Cross-platform social dynamics: an analysis of ChatGPT and COVID-19 vaccine conversations
78JHYAQJ,EXCLUDE,"The study proposes a cybersecurity event detection framework based on conventional embeddings, attention mechanisms, and GCNs, without utilizing Large Language Models or LLM-based reasoning for threat detection.",EC2,10.1007/978-3-031-44213-1_3,CSEDesc: CyberSecurity Event Detection with Event Description
DS85ILN8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s12243-024-01063-z,CSNet 2023 special issue—the resilient networked systems
7P773FT4,EXCLUDE,"The study proposes an adaptive multi-task adversarial active learning framework for cyber threat intelligence extraction, but it does not employ Large Language Models or LLM-based reasoning, generation, or representation learning.",EC2,10.1007/978-3-031-89363-6_4,CTIMiner: Cyber Threat Intelligence Mining Using Adaptive Multi-task Adversarial Active Learning
KQLGRQW3,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-032-04288-0_6,"Current AI-Based Software Engineering, Strengths and Weaknesses - Results from a MLR"
48HUQZ9A,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC2,10.1007/s10207-023-00769-w,Cyber threat assessment and management for securing healthcare ecosystems using natural language processing
6GMMDEMV,EXCLUDE,"Tipo: Survey/overview paper
Evidências:

""provides an overview of their potential benefits, challenges, and future directions""
""discusses these challenges and explores potential solutions""
""outlines future directions""
Não menciona experimentos ou implementação específica.","IC1, IC2, EC4",10.1007/978-981-97-3289-0_50,Cyber Threat Hunting Using Large Language Models
C9PSDNG8,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10791-025-09686-z,"Cyber threats in mobile healthcare applications: systematic review of enabling technologies, threat models, detection approaches, and future directions"
GZ5ASW22,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1057/s41599-025-04459-x,Cybercrime through the public lens: a longitudinal analysis
PJUE4GSU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1038/s41598-025-24459-w,CyberDetect MLP a big data enabled optimized deep learning framework for scalable cyberattack detection in IoT environments*
C4RGWBHY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-64948-6_3,CyberEA: An Efficient Entity Alignment Framework for Cybersecurity Knowledge Graph
HVNSMELP,EXCLUDE,"Justificativa:
Foco em EXTRACTION/NER, não DETECTION,
Extrai entidades de texto, não detecta ameaças em sistemas,
IC1 foca em ""threat DETECTION tasks"".",EC1,10.1007/978-981-95-3543-9_28,CyberNER-LLM: Cyber Threat Intelligence Named Entity Recognition With Large Language Model
